Real[4.48401123333710238672e-01 with 64 bits of precision,7.10197609601030677151e-02 with 64 bits of precision,8.91006524188367898809e-01 with 64 bits of precision,3.00000000000000109244e-05 with 64 bits of precision,1.05494616505599972699e+09 with 64 bits of precision]
Real[4.48401123333710238672e-01 with 64 bits of precision,7.10197609601030677151e-02 with 64 bits of precision,8.91006524188367898809e-01 with 64 bits of precision,1.99999999999999982479e-05 with 64 bits of precision,1.05494616505601511896e+09 with 64 bits of precision]
Real[4.48401123333710238672e-01 with 64 bits of precision,7.10197609601030677151e-02 with 64 bits of precision,8.91006524188367898809e-01 with 64 bits of precision,9.99999999999999912396e-06 with 64 bits of precision,1.67628561204187448032e+09 with 64 bits of precision]
Real[5.80548640463047216365e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,8.09016994374947451263e-01 with 64 bits of precision,1.00000000000000005551e-01 with 64 bits of precision,5.84986335295073657395e+00 with 64 bits of precision]
Real[5.80548640463047216365e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,8.09016994374947451263e-01 with 64 bits of precision,9.00000000000000105471e-02 with 64 bits of precision,4.9012865722434473377e+01 with 64 bits of precision]
Real[5.80548640463047216365e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,8.09016994374947451263e-01 with 64 bits of precision,8.00000000000000016653e-02 with 64 bits of precision,4.90265237114622303774e+01 with 64 bits of precision]
Real[5.80548640463047216365e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,8.09016994374947451263e-01 with 64 bits of precision,7.00000000000000066613e-02 with 64 bits of precision,4.90423088385043260025e+01 with 64 bits of precision]
Real[5.80548640463047216365e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,8.09016994374947451263e-01 with 64 bits of precision,6.00000000000000047184e-02 with 64 bits of precision,4.90655042122314715529e+01 with 64 bits of precision]
Real[5.80548640463047216365e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,8.09016994374947451263e-01 with 64 bits of precision,5.00000000000000027756e-02 with 64 bits of precision,2.33268533119367001e+02 with 64 bits of precision]
Real[5.80548640463047216365e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,8.09016994374947451263e-01 with 64 bits of precision,4.00000000000000077716e-02 with 64 bits of precision,2.33282738549396982508e+02 with 64 bits of precision]
Real[5.80548640463047216365e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,8.09016994374947451263e-01 with 64 bits of precision,2.99999999999999988898e-02 with 64 bits of precision,2.98768460614840541789e+02 with 64 bits of precision]
Real[5.80548640463047216365e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,8.09016994374947451263e-01 with 64 bits of precision,2.00000000000000038858e-02 with 64 bits of precision,2.98778825953157040868e+02 with 64 bits of precision]
Real[5.80548640463047216365e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,8.09016994374947451263e-01 with 64 bits of precision,1.00000000000000088818e-02 with 64 bits of precision,2.98790108451377112109e+02 with 64 bits of precision]
Real[5.80548640463047216365e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,8.09016994374947451263e-01 with 64 bits of precision,1.00000000000000002082e-02 with 64 bits of precision,2.98790108451377112109e+02 with 64 bits of precision]
Real[5.80548640463047216365e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,8.09016994374947451263e-01 with 64 bits of precision,9.00000000000000105471e-03 with 64 bits of precision,2.98791470961839083942e+02 with 64 bits of precision]
Real[5.80548640463047216365e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,8.09016994374947451263e-01 with 64 bits of precision,8.00000000000000016653e-03 with 64 bits of precision,2.98793010414810414843e+02 with 64 bits of precision]
Real[5.80548640463047216365e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,8.09016994374947451263e-01 with 64 bits of precision,7.00000000000000014572e-03 with 64 bits of precision,2.98795009168361957008e+02 with 64 bits of precision]
Real[5.80548640463047216365e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,8.09016994374947451263e-01 with 64 bits of precision,6.0000000000000001249e-03 with 64 bits of precision,5.25789880671506840093e+03 with 64 bits of precision]
Real[5.80548640463047216365e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,8.09016994374947451263e-01 with 64 bits of precision,5.00000000000000010408e-03 with 64 bits of precision,5.25790073732572361775e+03 with 64 bits of precision]
Real[5.80548640463047216365e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,8.09016994374947451263e-01 with 64 bits of precision,4.00000000000000008327e-03 with 64 bits of precision,1.84282033697781113624e+04 with 64 bits of precision]
Real[5.80548640463047216365e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,8.09016994374947451263e-01 with 64 bits of precision,3.00000000000000006245e-03 with 64 bits of precision,4.08208109469056701784e+04 with 64 bits of precision]
Real[5.80548640463047216365e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,8.09016994374947451263e-01 with 64 bits of precision,2.00000000000000004163e-03 with 64 bits of precision,4.08208119835640988029e+04 with 64 bits of precision]
Real[5.80548640463047216365e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,8.09016994374947451263e-01 with 64 bits of precision,1.00000000000000088818e-03 with 64 bits of precision,4.08208131123335015111e+04 with 64 bits of precision]
Real[5.80548640463047216365e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,8.09016994374947451263e-01 with 64 bits of precision,1.00000000000000002082e-03 with 64 bits of precision,4.08208131123335015111e+04 with 64 bits of precision]
Real[5.80548640463047216365e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,8.09016994374947451263e-01 with 64 bits of precision,8.99999999999999975367e-04 with 64 bits of precision,4.08208132487736412202e+04 with 64 bits of precision]
Real[5.80548640463047216365e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,8.09016994374947451263e-01 with 64 bits of precision,8.00000000000000038337e-04 with 64 bits of precision,4.08208134030635279004e+04 with 64 bits of precision]
Real[5.80548640463047216365e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,8.09016994374947451263e-01 with 64 bits of precision,7.00000000000000101308e-04 with 64 bits of precision,4.08208136039664552825e+04 with 64 bits of precision]
Real[5.80548640463047216365e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,8.09016994374947451263e-01 with 64 bits of precision,6.00000000000000055858e-04 with 64 bits of precision,1.96782730597434227639e+06 with 64 bits of precision]
Real[5.80548640463047216365e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,8.09016994374947451263e-01 with 64 bits of precision,5.00000000000000010408e-04 with 64 bits of precision,2.41047066474853227396e+06 with 64 bits of precision]
Real[5.80548640463047216365e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,8.09016994374947451263e-01 with 64 bits of precision,4.00000000000000073379e-04 with 64 bits of precision,2.41047066487717093446e+06 with 64 bits of precision]
Real[5.80548640463047216365e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,8.09016994374947451263e-01 with 64 bits of precision,3.00000000000000027929e-04 with 64 bits of precision,2.41047066505538869774e+06 with 64 bits of precision]
Real[5.80548640463047216365e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,8.09016994374947451263e-01 with 64 bits of precision,1.99999999999999982479e-04 with 64 bits of precision,2.85311402403867359703e+06 with 64 bits of precision]
Real[5.80548640463047216365e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,8.09016994374947451263e-01 with 64 bits of precision,1.0000000000000004545e-04 with 64 bits of precision,9.45762329646109736132e+07 with 64 bits of precision]
Real[5.80548640463047216365e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,8.09016994374947451263e-01 with 64 bits of precision,1.00000000000000004792e-04 with 64 bits of precision,9.45762329646109736132e+07 with 64 bits of precision]
Real[5.80548640463047216365e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,8.09016994374947451263e-01 with 64 bits of precision,9.00000000000000056682e-05 with 64 bits of precision,9.45762329646328673116e+07 with 64 bits of precision]
Real[5.80548640463047216365e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,8.09016994374947451263e-01 with 64 bits of precision,8.00000000000000065442e-05 with 64 bits of precision,1.22788420296519346935e+08 with 64 bits of precision]
Real[5.80548640463047216365e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,8.09016994374947451263e-01 with 64 bits of precision,7.00000000000000074203e-05 with 64 bits of precision,1.22788420296545733749e+08 with 64 bits of precision]
Real[5.80548640463047216365e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,8.09016994374947451263e-01 with 64 bits of precision,6.00000000000000015201e-05 with 64 bits of precision,1.73820726523804207172e+08 with 64 bits of precision]
Real[5.80548640463047216365e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,8.09016994374947451263e-01 with 64 bits of precision,5.00000000000000023961e-05 with 64 bits of precision,1.73820726523814597313e+08 with 64 bits of precision]
Real[5.80548640463047216365e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,8.09016994374947451263e-01 with 64 bits of precision,4.00000000000000032721e-05 with 64 bits of precision,1.73820726523825101161e+08 with 64 bits of precision]
Real[5.80548640463047216365e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,8.09016994374947451263e-01 with 64 bits of precision,3.00000000000000109244e-05 with 64 bits of precision,1.73820726523835920249e+08 with 64 bits of precision]
Real[5.80548640463047216365e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,8.09016994374947451263e-01 with 64 bits of precision,1.99999999999999982479e-05 with 64 bits of precision,1.7382072652384860703e+08 with 64 bits of precision]
Real[5.80548640463047216365e-01 with 64 bits of precision,9.19498715009101769136e-02 with 64 bits of precision,8.09016994374947451263e-01 with 64 bits of precision,9.99999999999999912396e-06 with 64 bits of precision,1.59459702416895985731e+09 with 64 bits of precision]
Real[6.98401123333710294183e-01 with 64 bits of precision,1.10615871041237143202e-01 with 64 bits of precision,7.07106781186547572737e-01 with 64 bits of precision,1.00000000000000005551e-01 with 64 bits of precision,2.2114774774301880619e+01 with 64 bits of precision]
Real[6.98401123333710294183e-01 with 64 bits of precision,1.10615871041237143202e-01 with 64 bits of precision,7.07106781186547572737e-01 with 64 bits of precision,9.00000000000000105471e-02 with 64 bits of precision,2.21267367528993514798e+01 with 64 bits of precision]
Real[6.98401123333710294183e-01 with 64 bits of precision,1.10615871041237143202e-01 with 64 bits of precision,7.07106781186547572737e-01 with 64 bits of precision,8.00000000000000016653e-02 with 64 bits of precision,2.21394036876533861335e+01 with 64 bits of precision]
Real[6.98401123333710294183e-01 with 64 bits of precision,1.10615871041237143202e-01 with 64 bits of precision,7.07106781186547572737e-01 with 64 bits of precision,7.00000000000000066613e-02 with 64 bits of precision,2.21533441737708386536e+01 with 64 bits of precision]
Real[6.98401123333710294183e-01 with 64 bits of precision,1.10615871041237143202e-01 with 64 bits of precision,7.07106781186547572737e-01 with 64 bits of precision,6.00000000000000047184e-02 with 64 bits of precision,2.21702903127026039014e+01 with 64 bits of precision]
Real[6.98401123333710294183e-01 with 64 bits of precision,1.10615871041237143202e-01 with 64 bits of precision,7.07106781186547572737e-01 with 64 bits of precision,5.00000000000000027756e-02 with 64 bits of precision,1.39573049656317297998e+02 with 64 bits of precision]
Real[6.98401123333710294183e-01 with 64 bits of precision,1.10615871041237143202e-01 with 64 bits of precision,7.07106781186547572737e-01 with 64 bits of precision,4.00000000000000077716e-02 with 64 bits of precision,6.00626789896322506479e+02 with 64 bits of precision]
